UniqueID,next_3m_txn_count,TransactionAmount_sum,TransactionAmount_mean,TransactionAmount_median,TransactionAmount_std,TransactionAmount_count,TransactionAmount_max,TransactionAmount_min,StatementBalance_mean,StatementBalance_median,StatementBalance_std,StatementBalance_min,StatementBalance_max,Credit,Debit,NetInterestIncome_sum,NetInterestIncome_mean,NetInterestIncome_std,NetInterestRevenue_sum,NetInterestRevenue_mean,Product_nunique,Gender,IncomeCategory,AnnualGrossIncome,OccupationCategory,CustomerStatus
45f37870-dd19-4b30-99bc-7f75234b9a13,6,3135.39,42.95054794520548,8.72,202.14861333167192,73,1444.97,-413.6,1932.9527397260272,1523.33,1234.645770749044,407.8,4387.19,5,68,-189.19,-9.00904761904762,3.591147316334857,21.669999999999998,1.0319047619047619,1.0,F,Low Income,1223.52,Not Economically Active,Active Customer
45feb672-9ff2-4e0b-889b-17c05e345f2f,238,-15770.399999999985,-12.447040252565102,-155.72,10083.047372546458,1267,89829.62,-92602.04,19952.47533543804,9625.58,23256.520091895298,-455.05,106572.52,1027,240,33419.55,1012.7136363636364,1234.71736661882,15716.21,476.2487878787879,2.0,F,Low Income,1086.7,Management / Executive,Active Customer
460bc50e-430a-49cf-9fc5-ecaa90c4b45f,51,-450205.52000000014,-1243.661657458564,-192.89499999999998,185908.1812559047,362,1000000.0,-1000000.0,142944.8309116022,19923.879999999997,250330.55796831156,694.27,1000000.0,265,97,-3867.36,-184.16,343.53953849593506,10840.34,516.2066666666667,1.0,F,Lower-Middle Income,81076.36,Management / Executive,Active Customer
461b1b65-bdc0-45dc-a366-ea2c73dc6bfe,127,163651.64999999997,115.90060198300282,-547.89,21618.395683685463,1412,373817.97,-165162.6,1079.0786543909346,-1624.2849999999999,37666.931332859414,-59951.63,368871.91,1069,343,95774.39,2335.960731707317,2333.548448615745,12367.83,301.6543902439024,2.0,M,Very High Income,1751627.76,Management / Executive,Active Customer
46260280-6426-47f3-8ad4-552151f3b12c,184,-24098300.6,-11795.546059716104,-1878.66,230449.2167994671,2043,1000000.0,-1000000.0,56920.35483113069,-44839.75,317903.8459638267,-233809.16,1000000.0,1578,465,-47960.85,-904.9216981132075,6895.385147298414,12492.58,235.70905660377358,3.0,M,Very High Income,2862239.97,Management / Executive,Active Customer
4627c2ce-6d28-446b-9464-32f3846386c3,8,1950.8800000000003,84.82086956521741,-191.67,1415.717906257885,23,3923.36,-1628.83,2234.492608695652,2081.65,1114.5935986114457,419.46,4748.8,14,9,-42.33,-10.5825,6.809965124727144,677.52,169.38,1.0,F,No Income,0.0,Not Economically Active,Active Customer
4633a864-9236-41d2-af48-3e9b1bba9695,230,-13984.470000000447,-5.776319702602415,-174.8,106380.66883979857,2421,1000000.0,-1000000.0,33663.52013217678,-106.23,138449.76510363037,-53554.66,1000000.0,1801,620,9149.949999999999,338.887037037037,1152.330481431884,12863.77,476.4359259259259,2.0,M,Low Income,1134.85,Management / Executive,Active Customer
46441275-dc4d-40a0-9e1e-b920b102018e,7,9667.36,140.10666666666668,-0.28,2332.940147469603,69,15318.81,-665.09,4402.81,4124.34,3208.328946628373,-529.98,14215.59,35,34,-687.1800000000001,-31.235454545454548,24.206441041152413,8992.87,408.7668181818182,1.0,M,Low Income,1107.84,Other / Unclassified,Active Customer
46452aaf-d48b-48c9-b0ee-59dd98cc480d,27,417.77000000000004,3.2895275590551183,-4.62,279.6700167824156,127,647.38,-577.51,120.89984251968504,23.27,210.1813157765511,-93.2,662.78,107,20,-4.44,-0.2336842105263158,0.2102699462414866,464.65,24.455263157894734,1.0,F,Low Income,6445.33,Not Economically Active,Active Customer
464c2153-032e-4c43-bb15-1b15b38d500d,102,-210502.47999999992,-258.6025552825552,-176.275,75378.01356168196,814,960387.38,-802624.19,68206.45416461916,42684.36,113087.24669256693,-27912.49,1000000.0,575,239,-7015.02,-350.75100000000003,164.8821415723173,13196.62,659.831,1.0,M,Upper-Middle Income,991604.17,Engineering & Technical,Active Customer
464cab7b-a129-4ba9-82d6-a490fa1893d1,112,-221622.49,-188.77554514480408,-606.895,16769.10237511643,1174,229859.75,-127470.84,127861.13002555366,116398.31,82363.78078591406,3799.48,388226.55,1048,126,-18193.29,-826.9677272727273,323.96691563788124,10688.75,485.85227272727275,1.0,F,High Income,1248974.74,Other / Unclassified,Active Customer
46501dac-0559-4acd-86c6-0ed923d72f72,177,-21564264.86,-11507.078367129136,-3390.8450000000003,204142.0050508168,1874,1000000.0,-1000000.0,585057.547854856,548916.185,315339.3828778548,-37005.33,1000000.0,1607,267,-393284.25,-7865.685,9854.384238553417,17755.95,355.119,2.0,M,Very High Income,3731726.08,Management / Executive,Active Customer
465278c0-283b-481d-afea-a8f1c458d447,32,299304.4,24942.033333333336,24.275,47132.75489401425,12,126006.36,-314.18,203929.31166666668,216784.37,147311.66909503765,0.0,385131.55,2,10,-382.26,-382.26,0.0,284.28,284.28,1.0,F,Very High Income,2140277.94,Management / Executive,Active Customer
465edcc1-056a-42fb-b675-421370b0d278,131,-35425.620000000046,-25.35835361488908,-497.1,16187.670740613545,1397,159564.24,-173674.54,14769.10042949177,10067.25,25949.737193789962,-52017.75,345974.6,1108,289,-9383.46,-126.80351351351351,186.60603855674736,10646.1,143.86621621621623,3.0,M,Middle Income,229632.36,Not Economically Active,Active Customer
4667a3ab-5d89-485d-9c67-262914b39694,3,17.079999999999995,3.415999999999999,-5.69,20.795553130417087,5,40.48,-8.18,42.204,41.75,13.64184298399597,21.52,54.81,4,1,-0.9,-0.225,0.07047458170621991,16.02,4.005,1.0,F,Not Disclosed / Unknown,632755.155,Other / Unclassified,Active Customer
466f638f-5dd8-407b-bc2a-d6dbe8e36fc1,485,-3950677.2299999995,-583.3841154754872,-833.36,50121.87856681814,6772,1000000.0,-1000000.0,307678.7177938571,214393.89,294325.192776663,-31815.07,1000000.0,6418,354,-81184.64,-1309.429677419355,2363.650919469999,20406.84,329.1425806451613,2.0,M,Very High Income,2946147.75,Management / Executive,Active Customer
46724e26-49cb-458b-8c49-8896862d7456,391,280149.2199999998,62.4079349521051,-783.65,30800.60405208127,4489,527773.2,-369165.38,167441.0403230118,156243.88,102996.73249452712,-19217.68,915068.22,4207,282,1038.7900000000009,26.635641025641046,1231.5074079457402,13023.15,333.92692307692306,2.0,M,High Income,1542137.26,Management / Executive,Active Customer
46784947-98c7-4087-9c04-1e0bb731e7be,206,-727847.8,-296.3549674267101,-705.1600000000001,89418.090521603,2456,1000000.0,-1000000.0,89405.84054560261,30172.97,170328.75651831998,-35578.73,1000000.0,2005,451,-12471.57,-218.7994736842105,550.7444232822551,13185.65,231.32719298245613,3.0,M,Low Income,1111.18,Management / Executive,Active Customer
4685465b-d45f-4912-acf4-076163dbf8fd,40,-1080694.26,-2881.85136,-495.03,190011.90882669203,375,1000000.0,-1000000.0,81459.22848,31090.23,185573.78985235112,-7275.38,1000000.0,211,164,-19480.8,-649.36,684.2077388156117,83140.45,2771.3483333333334,2.0,M,Middle Income,322301.58,Management / Executive,Active Customer
468f7db3-cec9-4960-b8f9-3f288d33c5fe,116,-270396.38,-238.65523389232126,-238.12,15650.719134430168,1133,351019.04,-68901.97,102097.8982965578,-12248.81,173489.54988789358,-57234.74,618114.12,915,218,6304.38,286.5627272727273,563.9440455372941,11082.31,503.7413636363636,2.0,M,High Income,1377202.54,Management / Executive,Active Customer
469ef610-97e6-4256-ae99-105aed8b9abc,7,4178.490000000002,57.23958904109591,0.0,1675.2349918721507,73,9376.35,-4312.18,8899.194657534246,8786.02,2063.9243956195596,5435.56,13947.95,34,39,-1344.74,-61.124545454545455,15.303642805452666,10210.28,464.1036363636364,1.0,M,Low Income,1176.89,Management / Executive,Active Customer
46a0061b-ad07-4a17-a8c9-e245d991483a,9,-7596.17,-69.68963302752293,0.0,389.3507948375152,109,1120.22,-674.75,85340.57100917431,84221.85,9875.06737612242,64258.83,104229.69,34,75,-9383.21,-469.16049999999996,60.944224584969156,9333.27,466.6635,1.0,M,Very High Income,17880280.24,Management / Executive,Active Customer
46a2bf79-4464-4bd5-987e-41492c6b5ca4,250,-222573.47999999998,-54.28621463414634,-599.335,44779.7433291272,4100,849383.34,-1000000.0,251989.31395609755,154353.71500000003,222248.4061844374,36954.43,1000000.0,3758,342,-52468.48,-832.8330158730159,1237.7163862346092,10214.22,162.13047619047617,2.0,M,Upper-Middle Income,1039454.7,Management / Executive,Active Customer
46b92972-88c4-44a0-b098-115d17cbfd04,358,-48245.86999999999,-14.628826561552453,-391.095,14939.615550839002,3298,334270.01,-103748.95,-25644.671506973922,-34211.24,66756.82324850578,-142731.06,328465.0,3006,292,15310.39,312.4569387755102,640.4087663334128,19500.13,397.9618367346939,3.0,M,High Income,1113.19,Management / Executive,Active Customer
46c13f2f-0ae5-4dc9-8033-ef932a8948a1,64,-39495.44000000002,-48.57987699877001,-263.98,6073.61588342846,813,48029.7,-32848.93,60934.887269372695,59172.12,38465.84202389316,-19.09,159070.8,689,124,-123.18,-61.59,19.671710652609754,489.63,244.815,1.0,M,Middle Income,232156.59,Management / Executive,Active Customer
46c2b97b-7e16-41ce-9471-8c2cea6ab2a6,272,-416087.4000000001,-127.98751153491236,-200.96,28054.40720692516,3251,1000000.0,-367964.17,82350.82307597662,44249.41,116056.89113834854,-9366.32,1000000.0,2546,705,-6631.38,-72.8723076923077,182.63137224156642,8625.220000000001,94.78263736263737,2.0,M,No Income,1135.48,Management / Executive,Active Customer
46c67f4c-0adb-4d1b-bd9f-fae0240aee98,261,52979.09000000002,17.784185968445794,-406.27,22169.14583624376,2979,652431.71,-500825.76,87744.28233299765,32698.95,145154.33800438757,-47705.11,947622.14,2733,246,-21824.17,-519.6230952380952,683.0215780560566,14662.5,349.10714285714283,2.0,F,Middle Income,0.0,Sales / Marketing,Active Customer
46cd4067-95f0-4f6d-a2ee-d841e26f09dc,96,59045.270000000084,50.3799232081912,-257.375,62338.873827090996,1172,517660.74,-442755.75,56786.525750853245,28832.945,74139.8250196243,-274.12,646867.17,687,485,-6731.63,-112.19383333333333,107.37962466655895,10135.74,168.929,2.0,M,High Income,1149607.44,Finance & Accounting,Active Customer
46dc9032-917c-49aa-9199-5b150c98908a,25,28209.089999999997,106.44939622641508,-0.01,14271.510893449193,265,200874.2,-31599.95,30996.94773584906,14075.4,43887.89222392776,-3.18,180044.09,133,132,-4081.71,-185.53227272727273,224.4539268648801,3926.13,178.46045454545455,1.0,F,No Income,0.0,Not Economically Active,Active Customer
46dd37a8-48a0-4a20-97d4-9dff1da20f5d,54,-71657.32,-132.69874074074076,-615.81,14596.822833627017,540,94155.09,-128871.53,96161.49464814815,100662.12,52077.737548146935,1557.29,251227.13,389,151,-10371.58,-518.579,298.79269146455306,10783.61,539.1805,1.0,F,Middle Income,494158.58,Other / Unclassified,Active Customer
46ea769d-5bc3-4eab-9f75-393d34e7f375,212,224195.09000000003,45.34690331715211,-196.935,17199.40478783328,4944,266694.71,-272339.45,28804.238650889965,8361.885,46694.47829482889,-17563.75,398421.36,3928,1016,-1446.75,-65.76136363636364,132.0310897476678,24603.09,1118.3222727272728,1.0,M,High Income,1446879.33,Management / Executive,Active Customer
46f693b6-a33b-45d0-903d-d6a0b4bcc95d,10,17978.040000000008,122.29959183673475,-189.68,39669.11855104543,147,268813.38,-142155.63,52496.55210884354,8926.16,69746.45542201061,2809.31,295746.49,74,73,-3953.75,-188.27380952380952,289.1553633339038,9345.210000000001,445.01000000000005,1.0,F,Middle Income,183168.58,Not Economically Active,Active Customer
46f88164-e10c-4608-9c0b-118c2ebdeb9e,162,-1570898.65,-1149.9990117130308,-415.055,36877.51418789138,1366,1000000.0,-638595.07,453940.30982430454,381678.925,325785.90057802375,3803.99,1000000.0,1174,192,-82779.9,-4138.995,4229.726842416409,7943.91,397.1955,1.0,F,High Income,1236078.27,Not Economically Active,Active Customer
46ffd1ad-401d-4ea3-ad1c-cb500098a1a1,22,115315.12000000002,440.13404580152684,-74.33500000000001,37666.14307863696,262,257874.74,-166247.73,-5945.390801526718,-875.7850000000001,79729.46789439379,-210843.98,212976.91,169,93,-2289.15,-114.45750000000001,205.51761891111607,10427.92,521.396,1.0,M,Low Income,1101.15,Management / Executive,Active Customer
4702751c-bc67-42ca-b5b8-6e0f624e7e6e,10,139437.52000000002,418.73129129129137,-525.96,22369.278450291018,333,121891.25,-79958.71,106738.95294294294,103742.31,39140.26197362119,28091.92,219751.73,212,121,-13975.76,-399.3074285714286,362.3969566839401,9341.04,266.8868571428572,2.0,F,No Income,0.0,Not Economically Active,Active Customer
470a889b-aeca-4a37-b76e-9c7b322277cb,309,-57491.43,-653.3117045454545,-190.03,136466.39333367415,88,853767.64,-940446.66,56187.90170454545,35005.315,145544.39864941535,0.0,1000000.0,73,15,-83.71000000000001,-41.855000000000004,103.56993024039362,0.0,0.0,2.0,M,High Income,1193477.08,Other / Unclassified,Active Customer
470da599-da85-4ae6-bfcc-9e8469c8877b,358,38618.76999999995,11.538323872124277,-51.31,10224.848491303732,3347,408385.24,-335021.08,12867.8306543173,10546.93,16962.660872459233,-24610.44,429929.29,2505,842,-2230.9,-57.202564102564104,57.03444728813359,15563.41,399.06179487179486,2.0,M,Upper-Middle Income,815872.31,Other / Unclassified,Active Customer
471ab2e0-67f6-422a-9126-599346a05d8a,307,4416.229999999974,1.850117302052775,-525.63,28816.003970502417,2387,296361.65,-234203.84,47010.24571428571,32784.85,50693.440380349704,-9910.63,371599.65,1994,393,5475.33,140.39307692307693,391.5113799324347,13104.69,336.0176923076923,2.0,M,High Income,1316014.78,Management / Executive,Active Customer
472b8b0c-cd6c-4a11-a751-c3e378e7bccc,97,100702.30999999998,107.01626992561103,-285.95,18805.499625935703,941,152413.21,-124639.72,46710.14581296493,40678.83,30349.842202018157,1258.68,277242.78,773,168,-6065.13,-288.8157142857143,120.00351243073798,9918.619999999999,472.31523809523804,1.0,F,Upper-Middle Income,821266.09,Healthcare & Medical,Active Customer
472d8b37-3aef-4540-97b2-21cb38f0663c,80,97481.88999999996,85.21144230769227,-190.05,20021.759382090942,1144,218864.97,-174854.82,3905.326643356643,-555.005,41826.558927196835,-84286.95,241690.05,1002,142,-1299.94,-59.08818181818182,127.63904502770464,9091.65,413.2568181818182,1.0,M,Low Income,1094.46,Other / Unclassified,Active Customer
4732eece-bfe1-4654-b679-ea2981cdbf26,176,-1010794.9400000002,-646.7018170185542,-756.0,93644.8547686591,1563,1000000.0,-1000000.0,280154.57336532313,188541.38,214546.8289688086,3591.96,1000000.0,1295,268,-36170.18,-977.5724324324325,1268.10630191112,16261.630000000001,439.50351351351355,2.0,M,High Income,1225869.59,Management / Executive,Active Customer
4748f595-f024-479d-afca-5be0b3413909,370,-601277.87,-169.42177233023386,-511.89,51395.54248636286,3549,1000000.0,-1000000.0,510581.0875711468,452643.9,252191.46634083506,110606.18,1000000.0,3368,181,-72375.9,-3618.7949999999996,1717.400420885559,12233.369999999999,611.6685,1.0,M,High Income,1228915.27,Other / Unclassified,Active Customer
474919b3-4e8d-4d51-a2b9-fe1775dd18fe,166,195225.14999999985,147.7858819076456,-195.18,34915.92088800913,1321,426207.3,-290840.8,43867.72074943225,13723.98,82623.24741582124,-896.44,627255.76,1038,283,-6778.35,-165.32560975609758,133.37894249184876,8245.47,201.1090243902439,2.0,F,Middle Income,416596.03,Legal & Judiciary,Active Customer
474d7408-08e3-490d-b1f1-fb5c81623aed,98,-1496522.23,-727.8804620622568,-488.245,113409.18491591945,2056,1000000.0,-1000000.0,618601.4291731518,596573.0800000001,297002.51706439647,1871.39,1000000.0,1913,143,-16674.02,-1111.6013333333333,1713.8668953229158,19130.16,1275.344,3.0,M,Very High Income,1641818.69,Management / Executive,Active Customer
47585d33-4b6f-454a-a219-d16293d22da3,147,81033.34999999992,72.67565022421518,-902.94,28432.453435517837,1115,358447.43,-296256.24,131598.30705829596,100349.36,120730.33522104025,5066.99,776987.81,1003,112,-18933.87,-860.6304545454545,422.0312594321406,11998.75,545.3977272727273,1.0,F,Not Disclosed / Unknown,0.0,Not Economically Active,Active Customer
475b4117-0a4a-471b-9cfc-3602318d63e4,47,7502.090000000011,16.273514099783103,-45.01,8876.437854346446,461,80547.47,-50744.13,5346.995748373102,1467.24,11309.227981617205,-4681.74,86935.91,264,197,-313.54,-14.930476190476192,16.645604667956786,10607.01,505.0957142857143,1.0,M,High Income,1317981.56,Primary Industries,Active Customer
475e0bef-b64d-4d80-8ea8-bff794ec8700,8,-19104.06,-191.0406,-209.04000000000002,155.81014199701926,100,0.0,-531.46,-28408.8523,-28434.715,5806.336454439863,-40382.0,-16921.42,67,33,4385.08,208.81333333333333,37.804782545774984,3673.86,174.9457142857143,1.0,M,Very High Income,3450879.98,Management / Executive,Active Customer
4761215e-8b9c-4e6d-8908-fdd45bea55ab,281,-77620.61999999986,-23.288514851485107,-420.05,52605.6490346274,3333,1000000.0,-1000000.0,2630.70605160516,-1328.04,77236.10032228455,-245147.7,1000000.0,2670,663,4914.51,111.6934090909091,678.7569317473558,15061.65,342.3102272727273,2.0,M,Upper-Middle Income,755268.79,Management / Executive,Active Customer
47670ee7-9fdf-4274-ba80-02e9b4c9a3aa,147,1268931.2999999998,653.7513137557959,-2073.49,125666.8775442497,1941,1000000.0,-1000000.0,189725.20145801132,140250.13,182053.74533462775,-68035.65,1000000.0,1562,379,7512.409999999999,192.6258974358974,1838.021122929592,10905.63,279.63153846153847,2.0,M,Very High Income,4522229.5,Management / Executive,Active Customer
47671d27-5e63-4029-8140-4c011730ed89,25,-46349.30000000004,-230.59353233830865,0.0,51360.50844154877,201,308475.97,-116167.4,58083.80353233831,19518.32,61906.20394815711,0.0,371146.62,77,124,229754.37,5343.1248837209305,6044.176021255964,12350.55,287.2220930232558,2.0,F,Very High Income,2380010.7,Management / Executive,Active Customer
4769b96e-3630-4a69-8aa8-8edd4202e6df,86,-10368.290000000015,-8.61153654485051,-125.39,3636.9851751221895,1204,32788.87,-23876.06,8548.580299003323,6449.18,7909.323107278211,-589.31,40671.95,982,222,-785.34,-12.666774193548388,15.044945316867052,13493.26,217.6332258064516,2.0,F,Middle Income,229047.2,Legal & Judiciary,Active Customer
476d6aab-f5ef-4414-bbdb-a26bbc4c17f6,286,-4686.070000000014,-1.9197337156902967,-111.9,4956.687617654351,2441,51676.12,-81055.78,15087.049086439984,9396.62,13467.37662811204,-643.46,84041.85,2110,331,-1662.89,-51.9653125,34.396505728791794,5083.71,158.8659375,2.0,F,No Income,0.0,Finance & Accounting,Active Customer
4770f831-78c3-4c8d-a3f4-525d49fdae38,208,-11900991.01,-4915.733585295332,-2544.56,128142.432085348,2421,1000000.0,-1000000.0,-526130.301945477,-1000000.0,672413.1368098474,-1000000.0,1000000.0,2129,292,110164.97,5508.2485,6219.491083268432,31821.56,1591.078,1.0,M,Upper-Middle Income,1005808.1,Management / Executive,Active Customer
4774df62-0ea7-4dac-b266-0425375eea2e,228,-125777.58999999985,-55.311165347405385,-402.665,67142.9428848421,2274,1000000.0,-981119.24,68466.90607299912,28853.925,114916.37171192873,-3175.81,965487.0,1335,939,-3956.9,-188.42380952380952,115.7670335836671,783.62,37.315238095238094,1.0,F,No Income,0.0,Not Economically Active,Active Customer
477d8062-73be-4df9-b011-a7c8cced96e1,620,-1179859.09,-431.5505084125823,-226.635,43270.33980826122,2734,1000000.0,-1000000.0,47633.242340892466,31639.375,68857.78239507663,-3061.04,1000000.0,2424,310,-47738.42,-1224.0620512820512,1135.4102069254172,9697.18,248.64564102564103,2.0,M,Very High Income,2146201.29,Finance & Accounting,Active Customer
477ff500-267c-4b3a-bd55-13da65c23d09,447,-5251819.880000001,-1251.6253288846522,-195.87,96263.76828296098,4196,1000000.0,-1000000.0,131958.99946854147,68175.16,217718.47113745188,-37701.0,1000000.0,3872,324,-102390.94,-6399.43375,5992.2694401847175,4643.969999999999,290.24812499999996,2.0,M,No Income,0.0,Other / Unclassified,Active Customer
47804ead-0230-4ce2-bc82-81f3313bd810,137,-569859.6300000001,-105.86283299275499,-179.06,17653.7224907131,5383,678294.61,-374417.25,317493.02373769274,293712.24,225822.4305929809,567.68,951731.51,5151,232,7289.150000000001,191.81973684210527,2645.695229746869,26615.7,700.4131578947369,3.0,M,Very High Income,2395540.98,Sales / Marketing,Active Customer
478454d3-2693-400d-bde1-1f671799736e,18,672.17,3.3441293532338308,-65.68,879.8303541873078,201,5657.73,-871.55,1946.5589552238805,1760.9,1645.6024621175684,-834.73,6125.22,151,50,12278.42,323.1163157894737,391.2164783354542,5124.76,134.8621052631579,2.0,M,Upper-Middle Income,808474.75,Other / Unclassified,Active Customer
479c93e9-e8df-428f-98ae-de0d5fc46ccb,129,-431.6599999997913,-0.2777734877733535,-589.765,58071.67109031731,1554,1000000.0,-974146.41,49252.79153153153,41627.380000000005,61683.24902530777,1236.03,1000000.0,1133,421,-8221.64,-152.25259259259258,162.65646435640124,11791.76,218.36592592592592,3.0,M,Upper-Middle Income,749159.48,Management / Executive,Active Customer
47a649d2-9ae3-4793-8180-b66404b52e0c,21,-32933.09000000002,-89.73594005449597,-41.14,10067.968660113385,367,74029.23,-96694.59,9970.654604904632,5364.81,14608.841711000854,-73.74,96655.92,198,169,12320.31,492.81239999999997,946.1709409962168,6415.7,256.628,2.0,M,Low Income,1173.44,Management / Executive,Active Customer
47a9d029-6feb-4334-a4ac-59f444475e8a,6,-695.3599999999976,-1.5985287356321785,-22.36,955.0807987527637,435,9830.77,-9697.26,3299.2440919540227,1073.11,5767.458287473426,-553.48,29082.41,399,36,-60.1,-4.292857142857143,10.935688525030491,1169.54,83.53857142857143,2.0,F,Not Disclosed / Unknown,632755.155,Not Economically Active,Active Customer
47caf88b-e8e4-461c-bdfc-f4e6ac6a5f5d,5,-7.339999999999999,-2.4466666666666663,-0.8,3.5491031731035,3,-0.02,-6.52,-3.5233333333333334,-0.72,4.951084056379303,-9.24,-0.61,3,0,0.0,0.0,0.0,0.51,0.51,1.0,M,Low Income,545126.74,Not Economically Active,Active Customer
47cbb762-f9fd-4cc4-bbbf-6b49e363b371,92,-98202.95999999972,-68.43411846689875,-1010.46,58572.33261142798,1435,897117.04,-676988.59,82295.97492682927,26076.21,122157.29164597605,-76056.35,908097.73,1152,283,-5032.21,-251.6105,143.89267431245233,11045.07,552.2535,1.0,M,Very High Income,2932502.64,Management / Executive,Active Customer
47d1cbe1-e3a4-421b-ab52-99e842af4366,113,-47415.85999999998,-28.123285883748505,-113.765,6308.09237758109,1686,140372.13,-191586.08,3765.3788849347566,1638.17,6704.5505729993565,-167.45,177963.89,1466,220,-240.95,-10.952272727272726,10.15294089781177,799.29,36.33136363636363,1.0,M,Middle Income,245308.42,Management / Executive,Active Customer
47d4f833-7696-40a9-a426-b029562c13e7,228,596855.54,289.31436742607855,-271.81,53526.455040519024,2063,1000000.0,-1000000.0,639060.3459670383,625626.57,316715.60777284036,41959.09,1000000.0,1878,185,-115460.38,-3038.431052631579,3827.7652833868437,9663.89,254.31289473684208,2.0,F,Middle Income,464260.94,Management / Executive,Active Customer
47ea449d-588b-42af-bcde-a1cbd22ab221,14,-6629.179999999992,-36.424065934065894,-44.905,36822.25367572178,182,401956.84,-254524.06,-14934.146813186811,-916.4000000000001,67210.70889616958,-372780.26,54593.37,107,75,-200.66,-9.120909090909091,16.328649933721056,11284.44,512.929090909091,1.0,M,Very High Income,1795498.74,Not Economically Active,Active Customer
47eca0e3-3c59-4ce4-ba2c-6d441cf1704e,217,132030.85999999996,56.98353905912816,-920.09,21514.755906277056,2317,541529.2,-386641.05,-370.769076391886,-2840.51,35818.9311319854,-94715.61,624204.67,1868,449,8521.28,213.032,359.3916775872451,13881.74,347.0435,2.0,M,Low Income,1100.72,Management / Executive,Active Customer
47eff02c-ddf8-49d8-b39e-1643ed751e3a,22,-12652.540000000008,-64.55377551020412,-36.73,3441.4527072079227,196,35109.27,-20411.34,-6270.290459183673,-4553.745000000001,5507.584836108344,-31724.54,89.03,115,81,379.14,17.233636363636364,14.595025423053126,11227.26,510.33,1.0,F,Low Income,1185.48,Management / Executive,Active Customer
47f37e0f-eaca-4c82-a9c7-24a3d801bcf2,603,-318945.0100000002,-63.42115927619809,-150.07,35658.05292843222,5029,792440.71,-496745.74,81231.0358798966,53528.34,129555.83666185458,-8920.27,1000000.0,4143,886,-6960.610000000001,-278.42440000000005,584.4780127606741,7333.61,293.3444,2.0,M,Very High Income,960841.32,Management / Executive,Active Customer
47fad3e2-ae39-4b32-bed0-194dc452626b,5,-162.33,-3.2466000000000004,-2.425,3.57581251505964,50,6.95,-8.06,-38.8192,-38.865,24.268229322490328,-99.09,-2.35,48,2,-2.87,-0.11958333333333333,0.27752758055914817,122.98,5.1241666666666665,1.0,M,Not Disclosed / Unknown,632755.155,Other / Unclassified,Active Customer
47fb12be-1582-4dfb-a0dc-b504c6f6a232,154,104790.69999999997,50.869271844660176,-490.66499999999996,27473.742777377898,2060,476525.17,-445564.11,124813.13805339806,92029.9,111299.66477066463,4223.73,1000000.0,1907,153,-16500.97,-750.044090909091,599.1089942228026,39349.42,1788.61,1.0,F,No Income,0.0,Not Economically Active,Active Customer
4806d535-400b-4477-ba19-4dea07dfbc5b,19,-809981.3799999999,-3665.0741176470583,288.11,280828.39511722693,221,1000000.0,-1000000.0,297380.33384615387,190409.22,265556.5109153538,79.5,1000000.0,57,164,-67220.39,-1639.5217073170732,933.2468834502007,9814.89,239.38756097560974,2.0,M,No Income,0.0,Other / Unclassified,Active Customer
480eadf5-25ae-40ed-ad79-2fa9256a1d94,53,3903.700000000001,6.605245346869714,-10.46,665.7868529236661,591,4700.19,-2387.18,320.7586802030457,15.3,661.5936031621188,-930.69,4214.96,481,110,1.4200000000000002,0.07100000000000001,0.3308823928448549,1324.79,66.23949999999999,1.0,F,Low Income,24611.5,Not Economically Active,Active Customer
4813fa8a-a0ab-46be-9446-a733f0f7d01d,78,-207389.04999999996,-321.53341085271313,-1507.89,50728.36700499352,645,604350.79,-705144.0,188030.21584496123,87729.9,204191.67268294343,19740.82,823323.28,531,114,58380.19,1459.50475,3232.716827353789,11846.07,296.15175,2.0,M,Lower-Middle Income,100581.2,Management / Executive,Active Customer
48197682-18fc-471d-aa45-2b4af3e4416f,85,-35279.959999999955,-27.013751914241926,-294.395,31602.402096340666,1306,411437.4,-331211.27,23934.895513016843,7745.28,63390.34139297242,-46045.89,521037.54,1000,306,-2975.58,-95.98645161290322,167.35318557964743,6533.77,210.7667741935484,2.0,M,Low Income,1089.18,Not Economically Active,Active Customer
4820ad1d-52ca-4031-981b-267a8fdc04d8,10,6946.160000000002,992.3085714285717,-2.08,4719.351114031916,7,10901.04,-4582.37,7872.051428571429,9525.08,4563.2018839532275,884.95,13547.32,5,2,-19.98,-19.98,0.0,0.0,0.0,1.0,F,Not Disclosed / Unknown,632755.155,Not Economically Active,Active Customer
48224988-ebbf-427b-9a49-45a964803a01,144,-2043398.81,-970.7357767220902,-953.29,41003.330557972404,2105,1000000.0,-1000000.0,65684.27066508314,-6575.2,194021.1266450457,-87098.83,1000000.0,1732,373,25671.43,641.78575,891.3202656039781,11941.64,298.541,2.0,M,Very High Income,3513093.8,Management / Executive,Active Customer
482683b2-5320-4506-a598-466d887b4c8a,120,-1182736.0099999998,-1162.9655948869222,-513.59,68573.19293538414,1017,1000000.0,-700497.92,96891.0337758112,27114.57,201945.86947589382,-14185.54,1000000.0,754,263,-3288.89,-156.61380952380952,131.39801853438243,9740.12,463.81523809523816,1.0,F,High Income,1369925.74,Not Economically Active,Active Customer
